user_id,restaurant_id,rating,review_text,source_user_name,weekday,review_length,name,address,location_lat,location_lng,primary_type,attributes,review_id,overall_score,overall_magnitude,food_score,service_score,value_score,ambiance_score,language,emotions,year,month,day
41,ChIJCUB5HYEoQg0RgvKt_P_6Bi0,5,"Best Ribeye in Europe! Being a boy from Texas, and living in Europe it’s hard to find a real steak except when in Madrid. Pampa Beef is the best I have had! Perfect size and cook. The staff are amazing! My favorite place in all of Europe. Come get a steak and sleep like a baby!",C G,Thursday,56,Pampa Beef,"C. del Príncipe, 3, Centro, 28012 Madrid, Spain",40.4163195,-3.7003198,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":4645}",,,,,,,,,,2024,12,19
42,ChIJCUB5HYEoQg0RgvKt_P_6Bi0,5,"Incredible ribeye at an incredible price.   The steak was cooked and seasoned perfectly.  Better than most expensive steakhouse I go to in Silicon Valley, California.  And Ramses service was excellent.    Recommend this place highly",A Whitehead,Monday,34,Pampa Beef,"C. del Príncipe, 3, Centro, 28012 Madrid, Spain",40.4163195,-3.7003198,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":4645}",,,,,,,,,,2024,9,9
43,ChIJGSyBBwMpQg0RCD0x2nwYVgc,5,"I really liked the Iberian pork quesadilla, it  was amazing! Also really filling, so it's more than enough as a main course. The people working here were really nice and helpful. They had an English menu and could speak it very well, which came in handy for us, who can't speak Spanish. The atmosphere is also really nice, one of the best places I've eaten this vacation!",Chiararoos,Thursday,67,Primo restaurant,"Cra de S. Jerónimo, 32, Centro, 28014 Madrid, Spain",40.4164744,-3.6991673,Mexican Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2176}",44.0,0.8999999761581421,4.699999809265137,0.8999999761581421,0.0,0.0,0.8999999761581421,en,"[""joy""]",2025,2,6
44,ChIJGSyBBwMpQg0RCD0x2nwYVgc,5,"Excellent food, fun atmosphere; even vegan options!  Wow water a great suprise as we were walking home from a day at the Museum.",Kenny White,Tuesday,23,Primo restaurant,"Cra de S. Jerónimo, 32, Centro, 28014 Madrid, Spain",40.4164744,-3.6991673,Mexican Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2176}",45.0,0.8999999761581421,1.7999999523162842,0.8999999761581421,0.0,0.0,0.8999999761581421,en,"[""joy""]",2025,1,28
45,ChIJGSyBBwMpQg0RCD0x2nwYVgc,5,"Fantastic spot for authentic Mexican food with unbeatable quality and prices! Every dish is packed with flavor, and the portions are generous without breaking the bank. The best part? You can leave your mark by writing on the walls, adding to the restaurant’s fun, vibrant atmosphere. Perfect for great food and a unique experience!",Caroline Pleckspaen,Thursday,54,Primo restaurant,"Cra de S. Jerónimo, 32, Centro, 28014 Madrid, Spain",40.4164744,-3.6991673,Mexican Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2176}",46.0,0.699999988079071,3.900000095367432,0.8999999761581421,0.0,0.8999999761581421,0.800000011920929,en,"[""satisfaction""]",2024,11,7
46,ChIJGSyBBwMpQg0RCD0x2nwYVgc,3,"Nice atmosphere and tasty food. Portions are a little bit small though. Recomended for a casual evening with drinks and something to eat. On the tables are small QR codes, through them they ask you to leave review, spin the wheel and see your gift. In order to spin the wheel they ask you for your name, mail and phone number, but remember that when you spin a wheel there is always a possibility to not win anything!!!",Vassilis Vassilopoulos,Thursday,78,Primo restaurant,"Cra de S. Jerónimo, 32, Centro, 28014 Madrid, Spain",40.4164744,-3.6991673,Mexican Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2176}",47.0,0.0,3.0999999046325684,0.8999999761581421,0.0,0.0,0.8999999761581421,en,[],2025,1,30
47,ChIJ9QZb390pQg0R1XTXCHH4kJQ,5,"Excellent food, is nicely served. The taste of every dish is perfect matching and exactly how it has to be. Some dishes we even had to repeat. Highly recommended restaurant 👌 Obviously Michelin recommended because it is worth it 👌",Giedre Petkauskaite,Saturday,40,Ticuí l Mexican Restaurant Madrid,"C. de Cedaceros, 6, Centro, 28014 Madrid, Spain",40.4174397,-3.6985701,Mexican Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":315}",48.0,0.5,3.5,0.1499999761581421,0.0,0.8999999761581421,0.0,en,"[""contentment""]",2024,11,2
48,ChIJ9QZb390pQg0R1XTXCHH4kJQ,5,"A must visit while in Madrid! The birria was some of the best I have had and the soft shell crab with the sweet and sour (vinegar, something sweet, habanero) was exquisite. Service was fast and super attentive. Make sure to reserve and confirm with the restaurant.",Anne,Thursday,47,Ticuí l Mexican Restaurant Madrid,"C. de Cedaceros, 6, Centro, 28014 Madrid, Spain",40.4174397,-3.6985701,Mexican Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":315}",49.0,0.699999988079071,2.9000000953674316,0.0,0.8999999761581421,0.0,0.0,en,"[""satisfaction""]",2024,10,17
49,ChIJ9QZb390pQg0R1XTXCHH4kJQ,5,"An incredibly stylish place, with courteous, polite, and very nice staff that really like after you. The food is sophisticated and complex, yet simple and tasty, with prime ingredients that shine through each dish. We had the wagyu sirloin carpaccio, the Kampachi, the pork belly, the octopus and the shrimps plus 2 cocktails to start with, the Venenosa and the other ( I forgot its name ) was a Mexican take on a Negroni. Both excellent! We had a nice Godello to accompany our food, and a divine chocolate cake with mescal at the end ! They also have a great rooftop bar, and that is also a marvellous space that needs to be seen and experienced! I highly recommend it!",sergio valentini,Sunday,121,Ticuí l Mexican Restaurant Madrid,"C. de Cedaceros, 6, Centro, 28014 Madrid, Spain",40.4174397,-3.6985701,Mexican Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":315}",50.0,0.800000011920929,5.800000190734863,0.8999999761581421,0.8999999761581421,0.0,0.0,en,"[""joy""]",2024,9,15
50,ChIJv3q97EYpQg0R5TEJcXnClic,5,This was my second time here and it was amazing. They cater to gluten free diet restrictions and the gluten free bread is fabulous. I did not feel like I was settling by having a gluten free meal. The service is amazing and the atmosphere is beautiful. The food is well prepared and thoughtful.,J R,Tuesday,54,Le Bistroman Atelier,"C. de la Amnistía, 10, Centro, 28013 Madrid, Spain",40.4172806,-3.7109492,French Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":730}",51.0,0.6000000238418579,4.099999904632568,0.2999999821186065,0.8999999761581421,0.0,0.8999999761581421,en,"[""satisfaction""]",2025,2,18
51,ChIJv3q97EYpQg0R5TEJcXnClic,5,Fantastic French restaurant. One of the best beef Wellington I've ever eaten. This has to be booked in advance 2 days before. Also good wine choice. A must if you're visiting Madrid. Can't wait to go again next time we are in Madrid.,Stephen Hall,Thursday,43,Le Bistroman Atelier,"C. de la Amnistía, 10, Centro, 28013 Madrid, Spain",40.4172806,-3.7109492,French Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":730}",52.0,0.699999988079071,5.300000190734863,0.0,0.0,0.0,0.0,en,"[""satisfaction""]",2024,9,5
36,ChIJv3q97EYpQg0R5TEJcXnClic,5,Delicious French food at Bistroman. Interior design is beautiful and service is friendly. Favourite dishes were the duck breast and the escargot. Crème brule here is awesome. Recommend for special occasions,David Xing,Sunday,31,Le Bistroman Atelier,"C. de la Amnistía, 10, Centro, 28013 Madrid, Spain",40.4172806,-3.7109492,French Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":730}",53.0,0.8999999761581421,4.599999904632568,0.8499999940395355,0.8999999761581421,0.0,0.0,en,"[""joy""]",2025,2,2
52,ChIJv3q97EYpQg0R5TEJcXnClic,5,"The best French cuisine in Madrid, every dish as an art. And thanks to the restaurant to made our day is the best day ever! Favorite place in Spain and always return ♥️ recommend 100%",Alona Sviatyna,Wednesday,35,Le Bistroman Atelier,"C. de la Amnistía, 10, Centro, 28013 Madrid, Spain",40.4172806,-3.7109492,French Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":730}",54.0,0.8999999761581421,2.799999952316284,0.8999999761581421,0.0,0.0,0.0,en,"[""joy""]",2025,1,1
53,ChIJbW30AYEoQg0RxT9SHzBDHhk,3,"Cool place to make a stop and have a drink, they do carry their own local wine which is good to try, you can also get a table inside although the place is fairly small.",AO “Fine diner”,Saturday,35,Prada a Tope Madrid,"C. del Príncipe, 11, Centro, 28012 Madrid, Spain",40.4157814,-3.7002839,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2831}",55.0,0.8999999761581421,0.8999999761581421,0.0,0.0,0.0,0.0,en,[],2024,11,2
54,ChIJbW30AYEoQg0RxT9SHzBDHhk,5,"Stopped by for a quick bite. Ordered the starters plate, with different meats and nice cheese. Decent prices for the location. 4 stars on food because the bread was on the hard side and one of the meats wasn't tasty enough in our opinion.",Mario Zeledón,Sunday,44,Prada a Tope Madrid,"C. del Príncipe, 11, Centro, 28012 Madrid, Spain",40.4157814,-3.7002839,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2831}",56.0,0.4000000059604645,1.7000000476837158,0.0,0.0,0.800000011920929,0.0,en,"[""contentment""]",2024,6,2
55,ChIJbW30AYEoQg0RxT9SHzBDHhk,4,"Very good food, very nice service as well. It's a traditional bar, with some hearty food and good wines as well. Portions are relatively large, so you can take half portions when available! Good for a big lunch, but you might go into a food coma after the amount of food and how heavy it can be! Decor is nice as well, really fits the style of the bar",Sie-Hang Cheung,Sunday,69,Prada a Tope Madrid,"C. del Príncipe, 11, Centro, 28012 Madrid, Spain",40.4157814,-3.7002839,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2831}",57.0,0.699999988079071,3.700000047683716,0.4999999888241291,0.8999999761581421,0.0,0.8999999761581421,en,"[""satisfaction""]",2022,9,4
56,ChIJj1OC7oYoQg0RZvKKm9dDdHw,5,"Hands down, the best burger we’ve ever had! From the perfectly seasoned patty to the fresh toppings and toasted bun, every bite was incredible. The flavors were perfectly balanced, and you can tell they use high-quality ingredients. On top of that, the service was friendly, and the atmosphere made the experience even better. If you’re a burger lover, this place is a must-visit! They even gave us free glasses of prosecco on Valentines day 💘⭐️",Daphne Sammut,Wednesday,75,SteakBurger Bar,"Gran Vía, 16, Centro, 28013 Madrid, Spain",40.4197876,-3.6993615,Hamburger Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":10939}",58.0,0.8999999761581421,5.699999809265137,0.8999999761581421,0.8999999761581421,0.0,0.8999999761581421,en,"[""joy""]",2025,2,19
57,ChIJj1OC7oYoQg0RZvKKm9dDdHw,5,"My steak burger experience was pleasant. Vicente y Dennis did such a great job helping us throughout the night and making sure we were satisfied with everything we ordered. Would totally recommend to anyone looking for great Spanish drinks, steaks meals, and a good ambiance.",Omaida Axume,Tuesday,45,SteakBurger Bar,"Gran Vía, 16, Centro, 28013 Madrid, Spain",40.4197876,-3.6993615,Hamburger Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":10939}",59.0,0.699999988079071,2.200000047683716,0.8999999761581421,0.0,0.0,0.8999999761581421,en,"[""satisfaction""]",2025,2,11
58,ChIJj1OC7oYoQg0RZvKKm9dDdHw,5,Very cool and nice burger restaurant. They serve different types of burgers. The staff are very friendly and very helpful. The atmosphere is great. The food are very delicious and very tasty. Special thanks for our hostage Vicente. He was really nice and helpful with his advice and recommendations.,Mohammad Alawady,Friday,49,SteakBurger Bar,"Gran Vía, 16, Centro, 28013 Madrid, Spain",40.4197876,-3.6993615,Hamburger Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":10939}",60.0,0.800000011920929,5.699999809265137,0.8999999761581421,0.8999999761581421,0.0,0.8999999761581421,en,"[""joy""]",2024,12,13
59,ChIJj1OC7oYoQg0RZvKKm9dDdHw,5,"The burger was absolutely delicious, cooked perfectly with a great balance of flavors. The service made the experience even better Abdellah was incredibly kind, attentive, and ensured everything was just right. A great spot for a satisfying meal!",Lamyaa Chihab,Friday,38,SteakBurger Bar,"Gran Vía, 16, Centro, 28013 Madrid, Spain",40.4197876,-3.6993615,Hamburger Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":10939}",61.0,0.8999999761581421,2.799999952316284,0.8999999761581421,0.800000011920929,0.0,0.0,en,"[""joy""]",2024,11,22
60,ChIJ4SqG4WspQg0RLPpJvpKz0DM,5,What a great experience.   We ordered the 16.50€ platter.  Everything was great!   Everyone ordered a different option so it gave us a sample of the restaurants offerings.  Glass of house wine included.   One of our best meals on this trip.,Robert Kief,Saturday,40,Mu! el placer de la carne,"C. de las Huertas, 1, Centro, 28012 Madrid, Spain",40.414121,-3.7012322,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":970}",62.0,0.4000000059604645,3.0,0.8999999761581421,0.0,0.0,0.0,en,"[""contentment""]",2024,11,9
61,ChIJ4SqG4WspQg0RLPpJvpKz0DM,2,"The chorizo sausage was tasty but the grilled chicken was fatty and greasy. Fries were also greasy and they were thin style. Wait for food was quite long even though the restaurant was almost empty. I’m sure that the rice pudding was not homemade, straight out of a can. I ordered separate items and realised later that I had basically ordered the set meal, and then I noticed my meal was exactly the same as a person sat next to me, the same size portion, but they had ordered the set meal. When paying the bill the waiter tried to argue that mine was bigger but it wasn’t true. I could have ordered two set meals and had double the amount of food for almost the same price that I paid (€29.90 vs 2x€16.50). Won’t be back, low equality food and low quality service. Not recommended",Sam,Wednesday,146,Mu! el placer de la carne,"C. de las Huertas, 1, Centro, 28012 Madrid, Spain",40.414121,-3.7012322,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":970}",63.0,-0.6000000238418579,6.099999904632568,-0.5999999977648258,-0.75,-0.5,0.0,en,"[""frustration""]",2025,2,12
