"user_id","restaurant_id","rating","review_text","date","source_user_name"
"1","ChIJgTI2jYAoQg0Rwj3CHNl665Q","5","Their paella is so generous with seafood. Every scoop surely has a lot of meat in it. The ambiece is 10/10 and the staff were all amazing!","2024-10-27","Karen Roque"
"2","ChIJgTI2jYAoQg0Rwj3CHNl665Q","5","This was a very good experience. Prices are very reasonable, portions were big, food was good, staff was very friendly and attentive.","2025-03-04","Tomas Adomavičius"
"3","ChIJgTI2jYAoQg0Rwj3CHNl665Q","4","Nice restaurant around the old town. The service is good, the waiters don't speak English but do their best to communicate with customers. The paella marinera is very good. The meat for two is ok, the meat is slightly chewy. The is even enough for three persons. The menu is in English and Spanish.","2023-12-29","Rawad Bitar"
"4","ChIJgTI2jYAoQg0Rwj3CHNl665Q","3","nice restaurant and environment; was there for lunch time; i was not impressed by the food; i tried the paella, which look rewarmed and not that fresh. The schrimps were overcooked. Beer was fresh and Service was ok.","2025-02-08","Francois P"
"5","ChIJgTI2jYAoQg0Rwj3CHNl665Q","1","Completely scammed by the good comment. Not fully occupied at the dinner time and majority are foreign tourist. The skirt steak was completely awful, can't even chew and many tendons to be broken. It seems that it has been a problem for so many years. The free Iberian ham and the fries were okay as they do not require techniques to cook. The beef was totally a disaster.","2024-08-03","Hovin Cheng"
"1","ChIJw4AzoxEpQg0RpH4c2aQolns","5","A small yet hidden gem kind of place on Madrid. We had the best Sangria (so far) and a delicious pallela de mariscas. The staff was friendly and welcome. I highly recommend if you are willing to feel the real taste deal in Madrid.","2025-03-06","Diana Tivga"
"2","ChIJw4AzoxEpQg0RpH4c2aQolns","5","This place is an absolute gem! The highlight of the menu is their salmon and avocado tartare – fresh, flavorful, and perfectly balanced. The presentation was stunning, and every bite melted in my mouth. The atmosphere is cozy yet sophisticated, making it a great spot for both casual and special occasions. The staff was attentive and friendly, ensuring a seamless dining experience. If you’re a fan of high-quality ingredients and creative dishes, this is a must-visit. Highly recommended","2024-11-26","Hanna Tropicana"
"3","ChIJw4AzoxEpQg0RpH4c2aQolns","5","This turned out to be my favourite place for my trip to Madrid. Came here first for dinner and a few days later for lunch. Had excellent food choices both times. Their Sangria probably looked and tasted the best amongst all that I had. Their Prawn Risotto really sets the bar and there is a good chance I may have to live with poorer tasting Prawn Risotto the rest of my life, unless I return. The baby squids are a must.","2024-11-02","Rong Jia Lau"
"1","ChIJAQDMlH0oQg0RhZ8TDvzxzWw","5","This delightful Spanish restaurant offers an amazing dining experience. The food is simply incredible, and the customer service is top-notch! Although the restaurant is small and can get crowded, we were fortunate enough to be seated quickly once it was our turn. Despite the initial wait, our order arrived promptly, making our dining experience even more enjoyable.","2025-03-11","Hugo Aguiluz"
"3","ChIJAQDMlH0oQg0RhZ8TDvzxzWw","5","Amazing place, great food! Bacala con tomate is my fave. Ordered it three times in four day stay in Madrid. Vine was great also!","2025-02-26","Jenny"
"4","ChIJAQDMlH0oQg0RhZ8TDvzxzWw","5","Everything was perfect. The food was deliciously seasoned with generous portions. Affordable prices, good atmosphere, kind staff. Best meal I've had so far in Madrid!","2025-01-20","Alex L"
"5","ChIJAQDMlH0oQg0RhZ8TDvzxzWw","5","This is our first time in Madrid and our last day. From all restaurants that we have been, this is the best one so far: food was delicious, good price, and good service. I wish I could come here every week.","2025-01-20","Nat A"
"1","ChIJi0vRVCkmQg0RhJD1GJk3jkU","4","We tried to come here on a Friday evening around 9pm but left after 20 min. We then tried again at 12.30 on Sunday and were able to get a table at the bar area quickly. The croquettes, callaos, and Russian salad were delicious and full of flavor. But the snail dish was overly salted. Still it was a great experience eating at a restaurant with so much history.","2025-01-27","Ash Yao"
"2","ChIJi0vRVCkmQg0RhJD1GJk3jkU","5","We had our first dinner here and enjoyed the great food. The service was awesome too and they made us feel welcome. They made good recommendations for the food. We will definitely come back for another round. We had to wait a bit to get a table but it was definitely worth it!","2024-12-21","Mary Grace Aurelio"
"3","ChIJi0vRVCkmQg0RhJD1GJk3jkU","2","Casa Alberto is a historic bar and restaurant since 1827. I was recommended to visit this place. The restaurant is beautiful. However the service is VERY VERY ULTRA BAD. The worst in the world. I asked the waiter for recommended food to eat, he just ignore me, and asked me to choose anything. Very rude attitude and racist. I ordered the pepper with shrimp and cod topas, it was good. I also ordered the veal meat balls but very disappointed. The meat balls are dried and not tasty. I will not go back there to waste my money","2025-02-19","John Koo"
"4","ChIJi0vRVCkmQg0RhJD1GJk3jkU","5","A must-go restaurant in the center of Madrid! The service was great and the food was very delicious!!! Very traditional flavors!","2025-01-26","Yanmi Lee"
"5","ChIJi0vRVCkmQg0RhJD1GJk3jkU","5","Super delicious! A friendly restaurant offer great food and drinks! Fresh draft beer and nice Sangria!!!","2024-12-03","Lishan Chen"
"1","ChIJb--hcSkmQg0RQJurZ9RM3dY","5","A fantastic Spanish restaurant! The squid was especially delicious, and the sangria was absolutely amazing. Interestingly, we ordered two glasses, and they tasted slightly different—one had a more tangy flavor. The service was fast and friendly, and the food arrived quickly. We don’t speak Spanish, but the staff were very patient and kindly waited for us to translate. Highly recommended!","2025-02-09","ht y"
"I recently dined here and had a generally pleasant experience","but with one major letdown. The ambiance was cozy","the service was friendly","and most of the food was enjoyable","especially the empanadas and the Old Fashioned. The empanadas were perfectly flaky and packed with flavor","and the Old Fashioned was expertly crafted with just the right balance of smoothness and warmth."
"However","the real disappointment was the paella. I had high expectations for this dish","but it fell far short. The flavors were bland","and the texture was off","lacking the rich depth and vibrant seasoning that make a good paella stand out. It was surprising","especially considering how well the other dishes were prepared."
"3","ChIJb--hcSkmQg0RQJurZ9RM3dY","5","Wait staff is a bit rushed but don't take it personally, they just have a lot to do... Food is worth the effort to find this place. I ordered the oxtail and my wife got the lamb off the set menu. Holy geez... Everything was great and the price was great too! (17 euros for her set: seafood paella to start, lamb steak then chocolate mousse). We're going back to Madrid in a few days and we'll be going here again.","2025-01-10","Andrew Bard"
"1","ChIJVbnR9IAoQg0Rf04W97LJyhU","5","This place was recommended by my hotel. Great food and the price was inexpensive! I had their menu of the day and it was amazing! I was served with first course, second course, a bottle of soda and homemade cheesecake! All for 20€.","2025-02-18","Joy"
"3","ChIJVbnR9IAoQg0Rf04W97LJyhU","4","Fatigas del Querer offers a vibrant atmosphere with traditional Spanish vibes, but my experience was mixed. The tomato soup was quite unusual, with a tangy taste that felt more like it was made from sour tomatoes rather than fresh ones, which wasn’t to my liking. On the bright side, the jamón was excellent – rich in flavor and perfectly prepared. The staff was friendly, and the ambiance was enjoyable, but the food quality varied. Worth a visit, but choose your dishes wisely.","2024-11-26","Hanna Tropicana"
"1","ChIJ486E9IAoQg0RbPfMQm71lVs","3","This place does not quite justify its high rating. The food is average, though the portions are generous. The prices are quite high—€29 for octopus seems excessive. The staff is very attentive, and the service is excellent, but there is room for improvement in the kitchen.","2025-02-21","Danute Gudauskiene"
"3","ChIJ486E9IAoQg0RbPfMQm71lVs","5","Very good Restaurant! I had the flank steak with salad for 18€ + coke for 21.50€. It was very delicious and the team is very friendly and gives positive vibes. The steak was cooked well and the salad included beetroot, tomatoes & corn. As a side you get bread, cheese and for the steak a kind of salsa of onions. Everything was just great and I can highly recommend to go here if you want a good ambient and food 🫶🏽","2024-10-07","Loreto Dähling"
"4","ChIJ486E9IAoQg0RbPfMQm71lVs","2","Huge portions but the food itself is pretty mid. Just very heavy and greasy and steak a bit stiff","2024-12-29","Howard Dai"
"5","ChIJ486E9IAoQg0RbPfMQm71lVs","5","Perfect! Highly recommend the lunch menu - absolutely delicious and excellent  price! The service was great, the waiters were kind and entertaining! We were worried that it might be too touristy, but the taste is genuinely good, and the atmosphere -very spanish!","2024-10-15","Gergana Hristova"
"1","ChIJq7CeMXooQg0R_hpsTD6w1BQ","5","This place has been on my radar for years. I stopped in for lunch on a busy Sunday but was a little early. Managed to get a great table just inside past the bar. The classic Spanish dishes here are authentic and delicious. Garlic shrimp and rabo de toro both cooked and presented perfectly! A selection of tapas from the bar makes the meal complete. Also, plenty of wine to choose from. Service is professional. As we were finishing, the place was full, so go early and enjoy.","2024-12-07","lenswork4"
"3","ChIJq7CeMXooQg0R_hpsTD6w1BQ","5","Just perfect. Authentic Spanish experience. The food is delicious, the wine great too, and the service friendly by real pros who care about their profession and traditions. We ate tapas standing at the bar, and were the only tourists in the whole restaurant (non-Spanish ones anyway!) Very reasonable prices for the quality.","2024-11-10","Tanya"
